#Col 1: dimension K: 2
#Col 2: specified s: 1
#Col 3: min n: 50000
#Col 4: max n50000
#Col 5: pas n1
#Col 7: n of trees500

K,s,n,q0,cost
2,1,50000,0.41,1258
2,1,50000,0.41,550
2,1,50000,0.41,1227
2,1,50000,0.41,1254
2,1,50000,0.41,1040
2,1,50000,0.41,349
2,1,50000,0.41,1159
2,1,50000,0.41,217
2,1,50000,0.41,787
2,1,50000,0.41,909
2,1,50000,0.41,1111
2,1,50000,0.41,969
2,1,50000,0.41,806
2,1,50000,0.41,992
2,1,50000,0.41,508
2,1,50000,0.41,1365
2,1,50000,0.41,1305
2,1,50000,0.41,770
2,1,50000,0.41,626
2,1,50000,0.41,835
2,1,50000,0.41,1394
2,1,50000,0.41,675
2,1,50000,0.41,1254
2,1,50000,0.41,575
2,1,50000,0.41,778
2,1,50000,0.41,745
2,1,50000,0.41,647
2,1,50000,0.41,646
2,1,50000,0.41,494
2,1,50000,0.41,619
2,1,50000,0.41,1330
2,1,50000,0.41,521
2,1,50000,0.41,985
2,1,50000,0.41,903
2,1,50000,0.41,697
2,1,50000,0.41,969
2,1,50000,0.41,914
2,1,50000,0.41,644
2,1,50000,0.41,772
2,1,50000,0.41,851
2,1,50000,0.41,640
2,1,50000,0.41,801
2,1,50000,0.41,570
2,1,50000,0.41,579
2,1,50000,0.41,787
2,1,50000,0.41,493
2,1,50000,0.41,1164
2,1,50000,0.41,413
2,1,50000,0.41,138
2,1,50000,0.41,891
2,1,50000,0.41,730
2,1,50000,0.41,332
2,1,50000,0.41,629
2,1,50000,0.41,478
2,1,50000,0.41,650
2,1,50000,0.41,1155
2,1,50000,0.41,1109
2,1,50000,0.41,509
2,1,50000,0.41,982
2,1,50000,0.41,842
2,1,50000,0.41,947
2,1,50000,0.41,667
2,1,50000,0.41,521
2,1,50000,0.41,1087
2,1,50000,0.41,407
2,1,50000,0.42,424
2,1,50000,0.42,877
2,1,50000,0.42,431
2,1,50000,0.42,1002
2,1,50000,0.42,408
2,1,50000,0.42,1688
2,1,50000,0.42,905
2,1,50000,0.42,695
2,1,50000,0.42,1339
2,1,50000,0.42,604
2,1,50000,0.42,936
2,1,50000,0.42,468
2,1,50000,0.42,505
2,1,50000,0.42,973
2,1,50000,0.42,807
2,1,50000,0.42,704
2,1,50000,0.42,883
2,1,50000,0.42,809
2,1,50000,0.42,730
2,1,50000,0.42,486
2,1,50000,0.42,353
2,1,50000,0.42,1419
2,1,50000,0.42,217
2,1,50000,0.42,984
2,1,50000,0.42,336
2,1,50000,0.42,571
2,1,50000,0.42,808
2,1,50000,0.42,1081
2,1,50000,0.42,610
2,1,50000,0.42,770
2,1,50000,0.42,328
2,1,50000,0.42,650
2,1,50000,0.42,755
2,1,50000,0.42,912
2,1,50000,0.42,795
2,1,50000,0.42,838
2,1,50000,0.42,901
2,1,50000,0.42,1091
2,1,50000,0.42,702
2,1,50000,0.42,343
2,1,50000,0.42,436
2,1,50000,0.42,1070
2,1,50000,0.42,1664
2,1,50000,0.42,768
2,1,50000,0.42,471
2,1,50000,0.42,686
2,1,50000,0.42,955
2,1,50000,0.42,535
2,1,50000,0.42,268
2,1,50000,0.42,788
2,1,50000,0.42,1388
2,1,50000,0.42,527
2,1,50000,0.42,830
2,1,50000,0.42,599
2,1,50000,0.42,635
2,1,50000,0.42,1014
2,1,50000,0.42,758
2,1,50000,0.42,763
2,1,50000,0.42,543
2,1,50000,0.42,1532
2,1,50000,0.42,565
2,1,50000,0.42,773
2,1,50000,0.42,410
2,1,50000,0.42,1370
2,1,50000,0.42,689
2,1,50000,0.42,942
2,1,50000,0.42,430
2,1,50000,0.42,389
2,1,50000,0.42,1166
2,1,50000,0.42,807
2,1,50000,0.42,763
2,1,50000,0.42,795
2,1,50000,0.42,359
2,1,50000,0.42,767
2,1,50000,0.42,937
2,1,50000,0.42,134
2,1,50000,0.42,829
2,1,50000,0.42,644
2,1,50000,0.42,811
2,1,50000,0.42,329
2,1,50000,0.42,864
2,1,50000,0.42,1221
2,1,50000,0.42,752
2,1,50000,0.42,1146
2,1,50000,0.42,816
2,1,50000,0.42,820
2,1,50000,0.42,631
2,1,50000,0.42,780
2,1,50000,0.42,1437
2,1,50000,0.42,1109
2,1,50000,0.42,663
2,1,50000,0.42,821
2,1,50000,0.42,1217
2,1,50000,0.42,991
2,1,50000,0.42,431
2,1,50000,0.42,643
2,1,50000,0.42,951
2,1,50000,0.42,502
2,1,50000,0.42,1135
2,1,50000,0.42,532
2,1,50000,0.42,335
2,1,50000,0.42,450
2,1,50000,0.42,356
2,1,50000,0.42,711
2,1,50000,0.42,1177
2,1,50000,0.42,1001
2,1,50000,0.42,600
2,1,50000,0.42,547
2,1,50000,0.42,412
2,1,50000,0.42,1372
2,1,50000,0.42,916
2,1,50000,0.42,1133
2,1,50000,0.42,761
2,1,50000,0.42,377
2,1,50000,0.42,847
2,1,50000,0.42,360
2,1,50000,0.42,1043
2,1,50000,0.42,574
2,1,50000,0.42,671
2,1,50000,0.42,977
2,1,50000,0.42,679
2,1,50000,0.42,744
2,1,50000,0.42,175
2,1,50000,0.42,248
2,1,50000,0.42,1038
2,1,50000,0.42,918
2,1,50000,0.42,936
2,1,50000,0.42,1117
2,1,50000,0.42,690
2,1,50000,0.42,842
2,1,50000,0.42,248
2,1,50000,0.42,521
2,1,50000,0.42,1363
2,1,50000,0.42,406
2,1,50000,0.42,969
2,1,50000,0.42,405
2,1,50000,0.42,989
2,1,50000,0.42,1074
2,1,50000,0.42,519
2,1,50000,0.42,743
2,1,50000,0.42,1238
2,1,50000,0.42,1105
2,1,50000,0.42,358
2,1,50000,0.42,270
2,1,50000,0.42,729
2,1,50000,0.42,785
2,1,50000,0.42,1027
2,1,50000,0.42,1012
2,1,50000,0.42,627
2,1,50000,0.42,902
2,1,50000,0.42,810
2,1,50000,0.42,1092
2,1,50000,0.42,1109
2,1,50000,0.42,574
2,1,50000,0.42,360
2,1,50000,0.42,728
2,1,50000,0.42,696
2,1,50000,0.42,855
2,1,50000,0.42,665
2,1,50000,0.42,598
2,1,50000,0.42,899
2,1,50000,0.42,891
2,1,50000,0.42,656
2,1,50000,0.42,629
2,1,50000,0.42,1107
2,1,50000,0.42,1125
2,1,50000,0.42,858
2,1,50000,0.42,1013
2,1,50000,0.42,1253
2,1,50000,0.42,1052
2,1,50000,0.42,489
2,1,50000,0.42,1113
2,1,50000,0.42,900
2,1,50000,0.42,661
2,1,50000,0.42,544
2,1,50000,0.42,296
2,1,50000,0.42,540
2,1,50000,0.42,1209
2,1,50000,0.42,661
2,1,50000,0.42,251
2,1,50000,0.42,620
2,1,50000,0.42,683
2,1,50000,0.42,1468
2,1,50000,0.42,1099
2,1,50000,0.42,750
2,1,50000,0.42,844
2,1,50000,0.42,700
2,1,50000,0.42,912
2,1,50000,0.42,855
2,1,50000,0.42,1349
2,1,50000,0.42,548
2,1,50000,0.42,443
2,1,50000,0.42,1708
2,1,50000,0.42,911
2,1,50000,0.42,785
2,1,50000,0.42,346
2,1,50000,0.42,1334
2,1,50000,0.42,339
2,1,50000,0.42,680
2,1,50000,0.42,663
2,1,50000,0.42,1273
2,1,50000,0.42,564
2,1,50000,0.42,593
2,1,50000,0.42,1369
2,1,50000,0.42,594
2,1,50000,0.42,988
2,1,50000,0.42,951
2,1,50000,0.42,861
2,1,50000,0.42,625
2,1,50000,0.42,400
2,1,50000,0.42,670
2,1,50000,0.42,596
2,1,50000,0.42,1442
2,1,50000,0.42,1225
2,1,50000,0.42,744
2,1,50000,0.42,742
2,1,50000,0.42,995
2,1,50000,0.42,719
2,1,50000,0.42,678
2,1,50000,0.42,890
2,1,50000,0.42,857
2,1,50000,0.42,877
2,1,50000,0.42,1612
2,1,50000,0.42,706
2,1,50000,0.42,935
2,1,50000,0.42,543
2,1,50000,0.42,1082
2,1,50000,0.42,784
2,1,50000,0.42,1411
2,1,50000,0.42,839
2,1,50000,0.42,855
2,1,50000,0.42,716
2,1,50000,0.42,839
2,1,50000,0.42,1121
2,1,50000,0.42,1267
2,1,50000,0.42,958
2,1,50000,0.42,1087
2,1,50000,0.42,1068
2,1,50000,0.42,774
2,1,50000,0.42,943
2,1,50000,0.42,831
2,1,50000,0.42,858
2,1,50000,0.42,903
2,1,50000,0.42,356
2,1,50000,0.42,562
2,1,50000,0.42,1071
2,1,50000,0.42,660
2,1,50000,0.42,1258
2,1,50000,0.42,618
2,1,50000,0.42,1000
2,1,50000,0.42,607
2,1,50000,0.42,1086
2,1,50000,0.42,1372
2,1,50000,0.42,746
2,1,50000,0.42,773
2,1,50000,0.42,926
2,1,50000,0.42,244
2,1,50000,0.42,594
2,1,50000,0.42,821
2,1,50000,0.42,481
2,1,50000,0.42,711
2,1,50000,0.42,1319
2,1,50000,0.42,1145
2,1,50000,0.42,928
2,1,50000,0.42,916
2,1,50000,0.42,957
2,1,50000,0.42,554
2,1,50000,0.42,437
2,1,50000,0.42,1293
2,1,50000,0.42,527
2,1,50000,0.42,1168
2,1,50000,0.42,500
2,1,50000,0.42,520
2,1,50000,0.42,334
2,1,50000,0.42,764
2,1,50000,0.42,972
2,1,50000,0.42,787
2,1,50000,0.42,481
2,1,50000,0.42,732
2,1,50000,0.42,1001
2,1,50000,0.42,964
2,1,50000,0.42,564
2,1,50000,0.42,1477
2,1,50000,0.42,1146
2,1,50000,0.42,395
2,1,50000,0.42,541
2,1,50000,0.42,170
2,1,50000,0.42,946
2,1,50000,0.42,1024
2,1,50000,0.42,810
2,1,50000,0.42,731
2,1,50000,0.42,561
2,1,50000,0.42,1011
2,1,50000,0.42,776
2,1,50000,0.42,584
2,1,50000,0.42,535
2,1,50000,0.42,347
2,1,50000,0.42,1144
2,1,50000,0.42,433
2,1,50000,0.42,701
2,1,50000,0.42,992
2,1,50000,0.42,1000
2,1,50000,0.42,421
2,1,50000,0.42,508
2,1,50000,0.42,711
2,1,50000,0.42,1008
2,1,50000,0.42,1145
2,1,50000,0.42,892
2,1,50000,0.42,960
2,1,50000,0.42,791
2,1,50000,0.42,709
2,1,50000,0.42,1199
2,1,50000,0.42,981
2,1,50000,0.42,681
2,1,50000,0.42,556
2,1,50000,0.42,858
2,1,50000,0.42,438
2,1,50000,0.42,471
2,1,50000,0.42,214
2,1,50000,0.42,781
2,1,50000,0.42,649
2,1,50000,0.42,546
2,1,50000,0.42,654
2,1,50000,0.42,881
2,1,50000,0.42,576
2,1,50000,0.42,940
2,1,50000,0.42,787
2,1,50000,0.42,1310
2,1,50000,0.42,1159
2,1,50000,0.42,831
2,1,50000,0.42,1321
2,1,50000,0.42,630
2,1,50000,0.42,393
2,1,50000,0.42,856
2,1,50000,0.42,733
2,1,50000,0.42,1404
2,1,50000,0.42,555
2,1,50000,0.42,874
2,1,50000,0.42,1288
2,1,50000,0.42,891
2,1,50000,0.42,625
2,1,50000,0.42,1319
2,1,50000,0.42,545
2,1,50000,0.42,791
2,1,50000,0.42,636
2,1,50000,0.42,209
2,1,50000,0.42,1163
2,1,50000,0.42,737
2,1,50000,0.42,1604
2,1,50000,0.42,763
2,1,50000,0.42,788
2,1,50000,0.42,1000
2,1,50000,0.42,1209
2,1,50000,0.42,1100
2,1,50000,0.42,1187
2,1,50000,0.42,1329
2,1,50000,0.42,534
2,1,50000,0.42,587
2,1,50000,0.42,564
2,1,50000,0.42,1035
2,1,50000,0.42,537
2,1,50000,0.42,369
2,1,50000,0.42,715
2,1,50000,0.42,1365
2,1,50000,0.42,515
2,1,50000,0.42,1584
2,1,50000,0.42,984
2,1,50000,0.42,704
2,1,50000,0.42,323
2,1,50000,0.42,752
2,1,50000,0.42,1204
2,1,50000,0.42,640
2,1,50000,0.42,580
2,1,50000,0.42,859
2,1,50000,0.42,497
2,1,50000,0.42,570
2,1,50000,0.42,292
2,1,50000,0.42,809
2,1,50000,0.42,1412
2,1,50000,0.42,553
2,1,50000,0.42,686
2,1,50000,0.42,1029
2,1,50000,0.42,540
2,1,50000,0.42,435
2,1,50000,0.42,1099
2,1,50000,0.42,368
2,1,50000,0.42,825
2,1,50000,0.42,909
2,1,50000,0.42,574
2,1,50000,0.42,978
2,1,50000,0.42,680
2,1,50000,0.42,849
2,1,50000,0.42,1118
2,1,50000,0.42,1149
2,1,50000,0.42,842
2,1,50000,0.42,849
2,1,50000,0.42,702
2,1,50000,0.42,669
2,1,50000,0.42,641
2,1,50000,0.42,343
2,1,50000,0.42,769
2,1,50000,0.42,1327
2,1,50000,0.42,469
2,1,50000,0.42,470
2,1,50000,0.42,1275
2,1,50000,0.42,1342
2,1,50000,0.42,801
2,1,50000,0.42,1192
2,1,50000,0.42,1218
2,1,50000,0.42,1106
2,1,50000,0.42,1061
2,1,50000,0.42,554
2,1,50000,0.42,461
2,1,50000,0.42,839
2,1,50000,0.42,717
2,1,50000,0.42,677
2,1,50000,0.42,598
2,1,50000,0.42,710
2,1,50000,0.42,1087
2,1,50000,0.42,685
2,1,50000,0.42,885
2,1,50000,0.42,594
2,1,50000,0.42,655
2,1,50000,0.42,994
2,1,50000,0.42,738
2,1,50000,0.42,560
2,1,50000,0.42,565
2,1,50000,0.42,1085
2,1,50000,0.42,699
2,1,50000,0.42,837
2,1,50000,0.42,1522
2,1,50000,0.42,566
2,1,50000,0.42,888
2,1,50000,0.42,415
2,1,50000,0.42,436
2,1,50000,0.42,1403
2,1,50000,0.42,683
2,1,50000,0.42,1196
2,1,50000,0.42,895
2,1,50000,0.42,1102
2,1,50000,0.42,1052
2,1,50000,0.42,909
2,1,50000,0.42,1041
2,1,50000,0.42,695
2,1,50000,0.42,1064
2,1,50000,0.42,998
2,1,50000,0.42,304
2,1,50000,0.42,918
2,1,50000,0.42,581
2,1,50000,0.42,811
2,1,50000,0.42,494
2,1,50000,0.42,845
2,1,50000,0.42,957
2,1,50000,0.42,1236
2,1,50000,0.42,654
2,1,50000,0.42,587
2,1,50000,0.42,678
2,1,50000,0.42,895
2,1,50000,0.42,472
2,1,50000,0.42,651
2,1,50000,0.42,398
2,1,50000,0.42,495
2,1,50000,0.42,587
2,1,50000,0.42,1103
2,1,50000,0.42,505
2,1,50000,0.42,831
2,1,50000,0.42,946
2,1,50000,0.42,959
2,1,50000,0.42,1021
2,1,50000,0.42,1170
2,1,50000,0.42,240
2,1,50000,0.42,559
2,1,50000,0.42,677
2,1,50000,0.42,608
2,1,50000,0.42,1444
2,1,50000,0.42,1311
2,1,50000,0.42,445
2,1,50000,0.42,761
2,1,50000,0.42,755
2,1,50000,0.42,681
2,1,50000,0.42,1327
2,1,50000,0.42,899
2,1,50000,0.42,853
2,1,50000,0.42,1099
2,1,50000,0.42,748
2,1,50000,0.42,822
2,1,50000,0.42,770
2,1,50000,0.42,309
2,1,50000,0.42,479
2,1,50000,0.42,576
2,1,50000,0.42,932
2,1,50000,0.42,979
2,1,50000,0.42,689
2,1,50000,0.42,836
2,1,50000,0.42,729
2,1,50000,0.42,1417
2,1,50000,0.42,830
2,1,50000,0.42,1165
2,1,50000,0.42,759
2,1,50000,0.42,904
2,1,50000,0.43,1061
2,1,50000,0.43,356
2,1,50000,0.43,987
2,1,50000,0.43,1156
2,1,50000,0.43,981
2,1,50000,0.43,850
2,1,50000,0.43,643
2,1,50000,0.43,1297
2,1,50000,0.43,1005
2,1,50000,0.43,681
2,1,50000,0.43,1038
2,1,50000,0.43,436
2,1,50000,0.43,858
2,1,50000,0.43,962
2,1,50000,0.43,301
2,1,50000,0.43,1158
2,1,50000,0.43,1095
2,1,50000,0.43,906
2,1,50000,0.43,408
2,1,50000,0.43,740
2,1,50000,0.43,872
2,1,50000,0.43,623
2,1,50000,0.43,1253
2,1,50000,0.43,1051
2,1,50000,0.43,1024
2,1,50000,0.43,1045
2,1,50000,0.43,1043
2,1,50000,0.43,544
2,1,50000,0.43,463
2,1,50000,0.43,563
2,1,50000,0.43,1292
2,1,50000,0.43,1032
2,1,50000,0.43,653
2,1,50000,0.43,469
2,1,50000,0.43,724
2,1,50000,0.43,716
2,1,50000,0.43,765
2,1,50000,0.43,968
2,1,50000,0.43,1416
2,1,50000,0.43,1127
2,1,50000,0.43,360
2,1,50000,0.43,621
2,1,50000,0.43,815
2,1,50000,0.43,720
2,1,50000,0.43,239
2,1,50000,0.43,1185
2,1,50000,0.43,1451
2,1,50000,0.43,781
2,1,50000,0.43,982
2,1,50000,0.43,827
2,1,50000,0.43,500
2,1,50000,0.43,1165
2,1,50000,0.43,817
2,1,50000,0.43,1404
2,1,50000,0.43,1197
2,1,50000,0.43,992
2,1,50000,0.43,1177
2,1,50000,0.43,1086
2,1,50000,0.43,411
2,1,50000,0.43,498
2,1,50000,0.43,778
2,1,50000,0.43,804
2,1,50000,0.43,754
2,1,50000,0.43,1020
2,1,50000,0.43,999
2,1,50000,0.43,684
2,1,50000,0.43,733
2,1,50000,0.43,944
2,1,50000,0.43,623
2,1,50000,0.43,838
2,1,50000,0.43,903
2,1,50000,0.43,1236
2,1,50000,0.43,663
2,1,50000,0.43,1364
2,1,50000,0.43,251
2,1,50000,0.43,920
2,1,50000,0.43,907
2,1,50000,0.43,362
2,1,50000,0.43,571
2,1,50000,0.43,633
2,1,50000,0.43,650
2,1,50000,0.43,751
2,1,50000,0.43,639
2,1,50000,0.43,1043
2,1,50000,0.43,613
2,1,50000,0.43,879
2,1,50000,0.43,1332
2,1,50000,0.43,281
2,1,50000,0.43,641
2,1,50000,0.43,1497
2,1,50000,0.43,405
2,1,50000,0.43,849
2,1,50000,0.43,517
2,1,50000,0.43,1015
2,1,50000,0.43,914
2,1,50000,0.43,751
2,1,50000,0.43,732
2,1,50000,0.43,1039
2,1,50000,0.43,1480
2,1,50000,0.43,871
2,1,50000,0.43,795
2,1,50000,0.43,917
2,1,50000,0.43,964
2,1,50000,0.43,210
2,1,50000,0.43,1064
2,1,50000,0.43,1024
2,1,50000,0.43,798
2,1,50000,0.43,1314
2,1,50000,0.43,409
2,1,50000,0.43,737
2,1,50000,0.43,546
2,1,50000,0.43,1237
2,1,50000,0.43,295
2,1,50000,0.43,503
2,1,50000,0.43,685
2,1,50000,0.43,937
2,1,50000,0.43,682
2,1,50000,0.43,680
2,1,50000,0.43,600
2,1,50000,0.43,785
2,1,50000,0.43,577
2,1,50000,0.43,758
2,1,50000,0.43,1064
2,1,50000,0.43,1083
2,1,50000,0.43,570
2,1,50000,0.43,910
2,1,50000,0.43,514
2,1,50000,0.43,450
2,1,50000,0.43,1010
2,1,50000,0.43,899
2,1,50000,0.43,613
2,1,50000,0.43,1205
2,1,50000,0.43,618
2,1,50000,0.43,990
2,1,50000,0.43,610
2,1,50000,0.43,715
2,1,50000,0.43,586
2,1,50000,0.43,740
2,1,50000,0.43,583
2,1,50000,0.43,1052
2,1,50000,0.43,1036
2,1,50000,0.43,742
2,1,50000,0.43,1001
2,1,50000,0.43,442
2,1,50000,0.43,1549
2,1,50000,0.43,1432
2,1,50000,0.43,1100
2,1,50000,0.43,411
2,1,50000,0.43,755
2,1,50000,0.43,705
2,1,50000,0.43,458
2,1,50000,0.43,454
2,1,50000,0.43,760
2,1,50000,0.43,472
2,1,50000,0.43,443
2,1,50000,0.43,803
2,1,50000,0.43,600
2,1,50000,0.43,776
2,1,50000,0.43,624
2,1,50000,0.43,1162
2,1,50000,0.43,1143
2,1,50000,0.43,450
2,1,50000,0.43,687
2,1,50000,0.43,885
2,1,50000,0.43,284
2,1,50000,0.43,594
2,1,50000,0.43,1046
2,1,50000,0.43,848
2,1,50000,0.43,897
2,1,50000,0.43,1214
2,1,50000,0.43,891
2,1,50000,0.43,798
2,1,50000,0.43,363
2,1,50000,0.43,617
2,1,50000,0.43,1105
2,1,50000,0.43,588
2,1,50000,0.43,715
2,1,50000,0.43,791
2,1,50000,0.43,1451
2,1,50000,0.43,426
2,1,50000,0.43,636
2,1,50000,0.43,749
2,1,50000,0.43,985
2,1,50000,0.43,929
2,1,50000,0.43,1523
2,1,50000,0.43,964
2,1,50000,0.43,1134
2,1,50000,0.43,641
2,1,50000,0.43,951
2,1,50000,0.43,566
2,1,50000,0.43,960
2,1,50000,0.43,331
2,1,50000,0.43,237
2,1,50000,0.43,1276
2,1,50000,0.43,647
2,1,50000,0.43,735
2,1,50000,0.43,878
2,1,50000,0.43,1636
2,1,50000,0.43,815
2,1,50000,0.43,963
2,1,50000,0.43,747
2,1,50000,0.43,772
2,1,50000,0.43,1052
2,1,50000,0.43,349
2,1,50000,0.43,933
2,1,50000,0.43,723
2,1,50000,0.43,672
2,1,50000,0.43,835
2,1,50000,0.43,856
2,1,50000,0.43,531
2,1,50000,0.43,567
2,1,50000,0.43,727
2,1,50000,0.43,1493
2,1,50000,0.43,849
2,1,50000,0.43,608
2,1,50000,0.43,855
2,1,50000,0.43,290
2,1,50000,0.43,551
2,1,50000,0.43,816
2,1,50000,0.43,2159
2,1,50000,0.43,439
2,1,50000,0.43,1149
2,1,50000,0.43,1097
2,1,50000,0.43,516
2,1,50000,0.43,915
2,1,50000,0.43,1168
2,1,50000,0.43,1265
2,1,50000,0.43,800
2,1,50000,0.43,368
2,1,50000,0.43,903
2,1,50000,0.43,1120
2,1,50000,0.43,1156
2,1,50000,0.43,340
2,1,50000,0.43,344
2,1,50000,0.43,583
2,1,50000,0.43,600
2,1,50000,0.43,1033
2,1,50000,0.43,1088
2,1,50000,0.43,877
2,1,50000,0.43,708
2,1,50000,0.43,651
2,1,50000,0.43,941
2,1,50000,0.43,1065
2,1,50000,0.43,713
2,1,50000,0.43,916
2,1,50000,0.43,1134
2,1,50000,0.43,521
2,1,50000,0.43,564
2,1,50000,0.43,277
2,1,50000,0.43,601
2,1,50000,0.43,598
2,1,50000,0.43,619
2,1,50000,0.43,992
2,1,50000,0.43,404
2,1,50000,0.43,599
2,1,50000,0.43,1508
2,1,50000,0.43,1202
2,1,50000,0.43,994
2,1,50000,0.43,270
2,1,50000,0.43,427
2,1,50000,0.43,140
2,1,50000,0.43,826
2,1,50000,0.43,623
2,1,50000,0.43,514
2,1,50000,0.43,1304
2,1,50000,0.43,1030
2,1,50000,0.43,399
2,1,50000,0.43,482
2,1,50000,0.43,1421
2,1,50000,0.43,701
2,1,50000,0.43,1264
2,1,50000,0.43,922
2,1,50000,0.43,754
2,1,50000,0.43,512
2,1,50000,0.43,654
2,1,50000,0.43,1079
2,1,50000,0.43,758
2,1,50000,0.43,680
2,1,50000,0.43,997
2,1,50000,0.43,494
2,1,50000,0.43,789
2,1,50000,0.43,749
2,1,50000,0.43,635
2,1,50000,0.43,1243
2,1,50000,0.43,703
2,1,50000,0.43,757
2,1,50000,0.43,426
2,1,50000,0.43,665
2,1,50000,0.43,1092
2,1,50000,0.43,1218
2,1,50000,0.43,761
2,1,50000,0.43,769
2,1,50000,0.43,704
2,1,50000,0.43,550
2,1,50000,0.43,790
2,1,50000,0.43,867
2,1,50000,0.43,718
2,1,50000,0.43,1125
2,1,50000,0.43,368
2,1,50000,0.43,1562
2,1,50000,0.43,333
2,1,50000,0.43,912
2,1,50000,0.43,971
2,1,50000,0.43,753
2,1,50000,0.43,979
2,1,50000,0.43,728
2,1,50000,0.43,1437
2,1,50000,0.43,1022
2,1,50000,0.43,1011
2,1,50000,0.43,1463
2,1,50000,0.43,593
2,1,50000,0.43,1067
2,1,50000,0.43,787
2,1,50000,0.43,673
2,1,50000,0.43,753
2,1,50000,0.43,405
2,1,50000,0.43,518
2,1,50000,0.43,937
2,1,50000,0.43,663
2,1,50000,0.43,762
2,1,50000,0.43,647
2,1,50000,0.43,1218
2,1,50000,0.43,544
2,1,50000,0.43,547
2,1,50000,0.43,305
2,1,50000,0.43,580
2,1,50000,0.43,610
2,1,50000,0.43,1026
2,1,50000,0.43,1557
2,1,50000,0.43,662
2,1,50000,0.43,817
2,1,50000,0.43,631
2,1,50000,0.43,981
2,1,50000,0.43,1127
2,1,50000,0.43,1077
2,1,50000,0.43,858
2,1,50000,0.43,1163
2,1,50000,0.43,618
2,1,50000,0.43,293
2,1,50000,0.43,962
2,1,50000,0.43,1096
2,1,50000,0.43,405
2,1,50000,0.43,448
2,1,50000,0.43,1041
2,1,50000,0.43,1027
2,1,50000,0.43,717
2,1,50000,0.43,719
2,1,50000,0.43,770
2,1,50000,0.43,872
2,1,50000,0.43,637
2,1,50000,0.43,1187
2,1,50000,0.43,1054
2,1,50000,0.43,1104
2,1,50000,0.43,475
2,1,50000,0.43,250
2,1,50000,0.43,476
2,1,50000,0.43,1597
2,1,50000,0.43,1011
2,1,50000,0.43,883
2,1,50000,0.43,1117
2,1,50000,0.43,432
2,1,50000,0.43,865
2,1,50000,0.43,908
2,1,50000,0.43,895
2,1,50000,0.43,1123
2,1,50000,0.43,988
2,1,50000,0.43,567
2,1,50000,0.43,753
2,1,50000,0.43,488
2,1,50000,0.43,549
2,1,50000,0.43,995
2,1,50000,0.43,1214
2,1,50000,0.43,624
2,1,50000,0.43,461
2,1,50000,0.43,937
2,1,50000,0.43,746
2,1,50000,0.43,853
2,1,50000,0.43,1285
2,1,50000,0.43,683
2,1,50000,0.43,1190
2,1,50000,0.43,867
2,1,50000,0.43,973
2,1,50000,0.43,353
2,1,50000,0.43,805
2,1,50000,0.43,666
2,1,50000,0.43,399
2,1,50000,0.43,733
2,1,50000,0.43,815
2,1,50000,0.43,317
2,1,50000,0.43,155
2,1,50000,0.43,418
2,1,50000,0.43,612
2,1,50000,0.43,1068
2,1,50000,0.43,771
2,1,50000,0.43,315
2,1,50000,0.43,623
2,1,50000,0.43,724
2,1,50000,0.43,528
2,1,50000,0.43,923
2,1,50000,0.43,419
2,1,50000,0.43,533
2,1,50000,0.43,1228
2,1,50000,0.43,486
2,1,50000,0.43,569
2,1,50000,0.43,667
2,1,50000,0.43,1021
2,1,50000,0.43,948
2,1,50000,0.43,859
2,1,50000,0.43,519
2,1,50000,0.43,669
2,1,50000,0.43,1110
2,1,50000,0.43,852
2,1,50000,0.43,1122
2,1,50000,0.43,422
2,1,50000,0.43,896
2,1,50000,0.43,954
2,1,50000,0.43,713
2,1,50000,0.43,965
2,1,50000,0.43,1299
2,1,50000,0.43,1113
2,1,50000,0.43,800
2,1,50000,0.43,1298
2,1,50000,0.43,1172
2,1,50000,0.43,864
2,1,50000,0.43,1127
2,1,50000,0.43,685
2,1,50000,0.43,869
2,1,50000,0.43,576
2,1,50000,0.43,171
2,1,50000,0.43,683
2,1,50000,0.43,1421
2,1,50000,0.43,755
2,1,50000,0.43,734
2,1,50000,0.43,390
2,1,50000,0.43,1005
2,1,50000,0.43,708
2,1,50000,0.43,1422
2,1,50000,0.43,979
2,1,50000,0.43,565
2,1,50000,0.43,883
2,1,50000,0.43,893
2,1,50000,0.43,1064
2,1,50000,0.43,918
2,1,50000,0.43,552
2,1,50000,0.43,1147
2,1,50000,0.43,574
2,1,50000,0.43,989
2,1,50000,0.43,1013
2,1,50000,0.43,531
2,1,50000,0.43,630
2,1,50000,0.43,604
2,1,50000,0.43,985
2,1,50000,0.43,918
2,1,50000,0.43,555
2,1,50000,0.43,1391
2,1,50000,0.43,345
2,1,50000,0.43,1178
2,1,50000,0.43,571
2,1,50000,0.43,230
2,1,50000,0.43,783
2,1,50000,0.43,975
2,1,50000,0.43,719
2,1,50000,0.43,565
2,1,50000,0.43,1229
2,1,50000,0.43,534
2,1,50000,0.43,582
2,1,50000,0.43,792
2,1,50000,0.43,318
2,1,50000,0.43,386
2,1,50000,0.43,451
2,1,50000,0.43,402
2,1,50000,0.43,801
2,1,50000,0.43,270
2,1,50000,0.43,898
2,1,50000,0.43,1280
2,1,50000,0.43,392
2,1,50000,0.43,551
2,1,50000,0.43,967
2,1,50000,0.43,1243
2,1,50000,0.43,873
2,1,50000,0.43,1184
2,1,50000,0.43,1182
2,1,50000,0.43,951
2,1,50000,0.43,535
